"No.","Mac Source","Mac Destination","Mac Transmitter","Mac Receiver","BSSID","Time","Ip Source","Ip Destination","Protocol","Length","Info","Retry","Rate","RSSI","Channel","Data"
"1","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.000000","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3139, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"2","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","0.013223","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3680, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-49 dBm","2447 [BG 8]",""
"3","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","0.051908","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3400, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-43 dBm","2447 [BG 8]",""
"4","f0:76:1c:1b:0c:2f","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.094743","155.210.155.107","155.210.155.255","NBNS","128","Name query NB MACINTOSH<00>","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"5","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.102406","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3141, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-23 dBm","2447 [BG 8]",""
"6","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","0.115381","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3681, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-51 dBm","2447 [BG 8]",""
"7","38:2c:4a:65:3a:fc","01:80:c2:00:00:00","38:2c:4a:65:3a:fc","01:80:c2:00:00:00","38:2c:4a:65:3a:fc","0.116381","38:2c:4a:65:3a:fc","Spanning-tree-(for-bridges)_00","802.11","96","Data, SN=3682, FN=0, Flags=.p....F.","Frame is not being retransmitted","1","-49 dBm","2447 [BG 8]","18bd359b504ac7fbcebc5a4e37fd17f1cfdf3e8bc990c320..."
"8","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","0.154333","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3402, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-43 dBm","2447 [BG 8]",""
"9","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.204863","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3142, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-23 dBm","2447 [BG 8]",""
"10","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","0.217633","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3683, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-49 dBm","2447 [BG 8]",""
"11","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","0.256728","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3403, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-43 dBm","2447 [BG 8]",""
"12","00:09:b7:d3:da:17","01:80:c2:00:00:00","00:c0:ca:90:79:3e","01:80:c2:00:00:00","00:c0:ca:90:79:3e","0.279780","Cisco_d3:da:17","Spanning-tree-(for-bridges)_00","STP","88","RST. Root = 32768/155/00:09:b7:ce:52:00  Cost = 8  Port = 0x8017","Frame is not being retransmitted","1","-43 dBm","2447 [BG 8]",""
"13","00:09:b7:d3:da:17","01:80:c2:00:00:00","00:c0:ca:90:79:29","01:80:c2:00:00:00","00:c0:ca:90:79:29","0.280565","Cisco_d3:da:17","Spanning-tree-(for-bridges)_00","STP","88","RST. Root = 32768/155/00:09:b7:ce:52:00  Cost = 8  Port = 0x8017","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"14","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.307303","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3144, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"15","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","0.320065","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3684, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-51 dBm","2447 [BG 8]",""
"16","f0:f7:55:f3:c7:c4","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.335420","Cisco_f3:c7:c4","Broadcast","ARP","96","Who has 155.210.155.210?  Tell 155.210.155.254","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"17","f0:f7:55:f3:c7:c4","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","0.336292","Cisco_f3:c7:c4","Broadcast","ARP","96","Who has 155.210.155.210?  Tell 155.210.155.254","Frame is not being retransmitted","1","-43 dBm","2447 [BG 8]",""
"18","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","0.359155","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3406, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-43 dBm","2447 [BG 8]",""
"19","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.409669","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3146, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"20","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","0.422451","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3685, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-49 dBm","2447 [BG 8]",""
"21","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","0.461540","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3407, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-41 dBm","2447 [BG 8]",""
"22","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.512068","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3147, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"23","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","0.524882","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3686, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-49 dBm","2447 [BG 8]",""
"24","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","0.563946","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3408, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-41 dBm","2447 [BG 8]",""
"25","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.614462","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3148, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"26","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","0.627308","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3687, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-49 dBm","2447 [BG 8]",""
"27","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","0.666391","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3409, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-43 dBm","2447 [BG 8]",""
"28","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.716841","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3149, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-23 dBm","2447 [BG 8]",""
"29","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","0.729617","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3688, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-49 dBm","2447 [BG 8]",""
"30","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","0.768667","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3410, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-41 dBm","2447 [BG 8]",""
"31","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.819273","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3150, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"32","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","0.832042","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3689, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-49 dBm","2447 [BG 8]",""
"33","f0:76:1c:1b:0c:2f","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","0.845065","155.210.155.107","155.210.155.255","NBNS","128","Name query NB MACINTOSH<00>","Frame is not being retransmitted","1","-41 dBm","2447 [BG 8]",""
"34","f0:76:1c:1b:0c:2f","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.846210","155.210.155.107","155.210.155.255","NBNS","128","Name query NB MACINTOSH<00>","Frame is not being retransmitted","1","-23 dBm","2447 [BG 8]",""
"35","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","0.871125","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3412, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-41 dBm","2447 [BG 8]",""
"36","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.921670","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3152, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-23 dBm","2447 [BG 8]",""
"37","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","0.934467","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3690, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-49 dBm","2447 [BG 8]",""
"38","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","0.973542","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3413, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-43 dBm","2447 [BG 8]",""
"39","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.024060","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3153, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"40","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","1.036864","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3691, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-47 dBm","2447 [BG 8]",""
"41","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","1.075939","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3414, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-43 dBm","2447 [BG 8]",""
"42","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.126463","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3154, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"43","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","1.139257","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3692, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-49 dBm","2447 [BG 8]",""
"44","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","1.178337","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3415, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-41 dBm","2447 [BG 8]",""
"45","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.228857","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3155, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"46","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","1.242736","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3693, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-47 dBm","2447 [BG 8]",""
"47","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","1.280755","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3416, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-41 dBm","2447 [BG 8]",""
"48","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.331275","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3156, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"49","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","1.344056","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3694, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-49 dBm","2447 [BG 8]",""
"50","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","1.383131","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3417, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-41 dBm","2447 [BG 8]",""
"51","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.433670","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3157, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"52","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","1.446543","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3695, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-47 dBm","2447 [BG 8]",""
"53","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.536064","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3158, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-23 dBm","2447 [BG 8]",""
"54","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","1.549424","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3696, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-47 dBm","2447 [BG 8]",""
"55","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","1.587940","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3419, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-41 dBm","2447 [BG 8]",""
"56","f0:76:1c:1b:0c:2f","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.595897","155.210.155.107","155.210.155.255","NBNS","128","Name query NB MACINTOSH<00>","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"57","50:65:f3:1e:f9:ad","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.598399","155.210.155.61","155.210.155.255","BROWSER","305","Host Announcement RDP, Workstation, Server, Print Queue Server, Xenix Server, NT Workstation, NT Server, Potential Browser, DFS server","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"58","f0:76:1c:1b:0c:2f","01:00:5e:00:00:fc","00:c0:ca:90:79:29","01:00:5e:00:00:fc","00:c0:ca:90:79:29","1.599397","155.210.155.107","224.0.0.252","LLMNR","105","Standard query 0x5d67  A MACINTOSH","Frame is not being retransmitted","1","-23 dBm","2447 [BG 8]",""
"59","50:65:f3:1e:f9:ad","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","1.602069","155.210.155.61","155.210.155.255","BROWSER","305","Host Announcement RDP, Workstation, Server, Print Queue Server, Xenix Server, NT Workstation, NT Server, Potential Browser, DFS server","Frame is not being retransmitted","1","-41 dBm","2447 [BG 8]",""
"60","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.638478","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3162, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-23 dBm","2447 [BG 8]",""
"61","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","1.651317","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3697, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-47 dBm","2447 [BG 8]",""
"62","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","1.690359","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3423, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-41 dBm","2447 [BG 8]",""
"63","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.740905","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3163, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-23 dBm","2447 [BG 8]",""
"64","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","1.753746","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3698, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-47 dBm","2447 [BG 8]",""
"65","20:cf:30:26:d4:74","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","1.776823","AsustekC_26:d4:74","Broadcast","ARP","96","Who has 155.210.155.210?  Tell 155.210.155.224","Frame is not being retransmitted","1","-41 dBm","2447 [BG 8]",""
"66","20:cf:30:26:d4:74","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.777653","AsustekC_26:d4:74","Broadcast","ARP","96","Who has 155.210.155.210?  Tell 155.210.155.224","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"67","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","1.792762","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3425, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-41 dBm","2447 [BG 8]",""
"68","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.843307","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3165, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"69","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","1.856789","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3699, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-47 dBm","2447 [BG 8]",""
"70","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","1.895203","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3426, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-43 dBm","2447 [BG 8]",""
"71","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.945693","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3166, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"72","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","1.958491","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3700, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-47 dBm","2447 [BG 8]",""
"73","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","1.997569","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3427, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-41 dBm","2447 [BG 8]",""
"74","f0:76:1c:1b:0c:2f","01:00:5e:00:00:fc","00:c0:ca:90:79:29","01:00:5e:00:00:fc","00:c0:ca:90:79:29","2.006468","155.210.155.107","224.0.0.252","LLMNR","105","Standard query 0x5d67  A MACINTOSH","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"75","f0:76:1c:1b:0c:2f","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","2.028991","155.210.155.107","155.210.155.255","NBNS","128","Name query NB WPAD<00>","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
